%% T1_PositionPoints T1_W T1_D T1_L T1_WLast6 T1_DLast6 T1_LLast6 T1_WHomeLast6 T1_DHomeLast6 T1_LHomeLast6 T1_W1v1_last6 T1_D1v1_last6 T1_L1v1_last6
%% T2_PositionPoints T2_W T2_D T2_L T2_WLast6 T2_DLast6 T2_LLast6 T2_WAwayLast6 T2_DAwayLast6 T2_LAwayLast6 T2_W1v1_last6 T2_D1v1_last6 T2_L1v1_last6
%% Label (1 == Home, X == Draw, 2 == Away)

% Насионал Мадейра - Витория Гимараеш 02.01.19 Pt1
26 7 5 14 0.0 1.0 5.0 1.33 1.33 3.33 0.66 0.66 4.66     38 9 11 6 2.0 4.0 0.0 2.66 2.66 0.66 66.4 66.0 66.0     1

% Millwall - Blackburn Rovers, 2019-01-12, Championship, 371463
28 7 7 12 3.0 1.0 2.0 2.33 2.33 1.33 1.66 2.66 1.66     34 8 10 8 1.0 2.0 3.0 1.0 2.0 3.0 66.1 66.2 66.1     2

% Accrington Stanley - Bristol Rovers, 2019-01-12, League 1, 371464
34 9 7 9 2.0 0.0 4.0 2.0 1.0 3.0 4.0 1.0 1.0     27 7 6 13 3.0 1.0 2.0 2.66 0.66 2.66 0.1 0.1 0.4     X

% Barnsley - Bradford City, 2019-01-12, League 1, 371465
46 13 7 5 3.0 2.0 1.0 2.66 2.66 0.66 3.66 1.6600000000000001 0.66     27 8 3 15 4.0 1.0 1.0 1.33 2.33 2.33 66.0 1000000000000066.1 66.3     1

% Burton Albion - Gillingham, 2019-01-12, League 1, 371466
35 10 5 11 2.0 2.0 2.0 2.66 1.6600000000000001 1.6600000000000001 3.0 1.0 2.0     28 8 4 14 2.0 1.0 3.0 2.66 0.66 2.66 0.2 0.1 0.3     2

% Coventry City - AFC Wimbledon, 2019-01-12, League 1, 371467
38 11 5 11 3.0 0.0 3.0 2.66 1.6600000000000001 1.6600000000000001 1.33 3.33 1.33     22 6 4 16 2.0 2.0 2.0 1.6600000000000001 0.66 3.66 33.1 33.3 33.1     X

% Fleetwood Town - Oxford United, 2019-01-12, League 1, 371468
34 9 7 10 2.0 1.0 3.0 3.66 0.66 1.6600000000000001 4.66 0.66 0.66     26 6 8 12 1.0 2.0 3.0 1.0 3.0 2.0 66.0 66.0 66.4     X

% Peterborough United - Rochdale, 2019-01-12, League 1, 371469
44 12 8 6 1.0 3.0 2.0 1.0 3.0 2.0 3.0 0.0 3.0     30 8 6 13 2.0 1.0 3.0 1.6600000000000001 1.6600000000000001 2.66 0.3 0.0 0.3     1

% Portsmouth - Blackpool, 2019-01-12, League 1, 371470
57 17 6 3 3.0 1.0 2.0 3.66 0.66 1.6600000000000001 3.66 0.66 1.6600000000000001     35 9 8 8 1.0 1.0 4.0 0.66 1.6600000000000001 3.66 1000000000000066.1 66.0 66.3     2

% Shrewsbury Town - Charlton Athletic, 2019-01-12, League 1, 371471
30 7 9 10 1.0 3.0 2.0 2.66 2.66 0.66 4.0 0.0 2.0     47 14 5 8 4.0 0.0 2.0 2.33 0.33 3.33 0.2 0.0 0.4     2

% Southend United - Plymouth Argyle, 2019-01-12, League 1, 371472
35 11 2 13 3.0 0.0 3.0 3.66 0.66 1.6600000000000001 1.0 3.0 2.0     24 6 6 14 2.0 2.0 2.0 1.33 1.33 3.33 0.2 0.3 0.1     2

% Sunderland - Luton Town, 2019-01-12, League 1, 371473
51 14 9 2 4.0 1.0 1.0 3.66 1.6600000000000001 0.66 1.66 2.66 1.66     52 15 7 4 4.0 2.0 0.0 3.66 1.6600000000000001 0.66 66.1 66.2 66.1     X

% Walsall - Scunthorpe United, 2019-01-12, League 1, 371474
32 8 8 10 1.0 2.0 3.0 2.0 2.0 2.0 2.0 3.0 1.0     30 8 6 13 2.0 0.0 4.0 2.33 0.33 3.33 0.1 0.3 0.2     2

% Wycombe Wanderers - Doncaster Rovers, 2019-01-12, League 1, 371475
32 8 8 10 1.0 1.0 4.0 2.66 0.66 2.66 2.0 2.0 2.0     45 13 6 7 4.0 1.0 1.0 2.66 1.6600000000000001 1.6600000000000001 0.2 0.2 0.2     1

% Bury - Milton Keynes Dons, 2019-01-12, League 2, 371476
46 13 7 7 3.0 1.0 2.0 4.66 0.66 0.66 0.66 1.6600000000000001 3.66     47 13 8 4 3.0 1.0 2.0 1.6600000000000001 1.6600000000000001 2.66 66.3 1000000000000066.1 66.0     1

